2025-	2-	13-	20:	12:	25,Nt:8,Nr:8,mu:4,samples:32
2025-	2-	13-	20:	14:	10,Nt:8,Nr:8,mu:4,samples:32
2025-	2-	13-	20:	20:	38,Nt:8,Nr:8,mu:4,samples:32
2025-	2-	13-	20:	20:	46,Nt:8,Nr:8,mu:4,samples:32
2025-	2-	13-	20:	21:	47,Nt:8,Nr:8,mu:4,samples:32
2025-	2-	13-	20:	22:	9,Nt:8,Nr:8,mu:4,samples:32
2025-	2-	13-	20:	22:	22,Nt:8,Nr:8,mu:4,samples:32
2025-	2-	14-	19:	18:	54,Nt:8,Nr:8,mu:4,samples:32
2025-	2-	14-	19:	30:	18,Nt:8,Nr:8,mu:4,samples:32
2025-	2-	17-	17:	35:	15,Nt:8,Nr:8,mu:4,samples:32
2025-	2-	17-	20:	13:	53,Nt:8,Nr:8,mu:4,samples:32
2025-	2-	17-	20:	45:	57,Nt:8,Nr:8,mu:4,samples:32
2025-	2-	19-	14:	4:	40,Nt:8,Nr:8,mu:4,samples:32
2025-	2-	19-	14:	20:	19,Nt:8,Nr:8,mu:4,samples:32
2025-	2-	19-	14:	20:	31,Nt:8,Nr:8,mu:4,samples:256
2025-	2-	19-	14:	22:	52,Nt:8,Nr:8,mu:4,samples:32
2025-	2-	19-	14:	23:	39,Nt:8,Nr:8,mu:4,samples:500
2025-	2-	19-	14:	36:	44,Nt:8,Nr:8,mu:4,samples:500
2025-	2-	19-	14:	42:	13,Nt:8,Nr:8,mu:4,samples:1000
2025-	2-	19-	20:	11:	33,Nt:8,Nr:8,mu:4,samples:1000
2025-	2-	19-	20:	12:	29,Nt:8,Nr:8,mu:4,samples:1000
2025-	2-	19-	20:	13:	37,Nt:8,Nr:8,mu:4,samples:1000
2025-	2-	19-	20:	16:	53,Nt:8,Nr:8,mu:4,samples:128
2025-	2-	19-	20:	23:	38,Nt:8,Nr:8,mu:4,samples:128
2025-	2-	19-	20:	23:	49,Nt:8,Nr:8,mu:4,samples:32
2025-	2-	19-	20:	24:	10,Nt:8,Nr:8,mu:4,samples:32
2025-	2-	19-	20:	24:	27,Nt:8,Nr:8,mu:4,samples:32
2025-	2-	19-	20:	36:	20,Nt:8,Nr:8,mu:4,samples:32
2025-	2-	19-	20:	45:	26,Nt:8,Nr:8,mu:4,samples:32
2025-	2-	19-	20:	52:	9,Nt:8,Nr:8,mu:4,samples:32
2025-	2-	19-	20:	52:	37,Nt:8,Nr:8,mu:4,samples:32
2025-	2-	19-	20:	52:	49,Nt:8,Nr:8,mu:4,samples:32
2025-	2-	19-	20:	54:	51,Nt:8,Nr:8,mu:4,samples:32
2025-	2-	19-	20:	56:	12,Nt:8,Nr:8,mu:4,samples:32
2025-	2-	19-	20:	58:	17,Nt:8,Nr:8,mu:4,samples:32
2025-	2-	19-	20:	59:	7,Nt:8,Nr:8,mu:4,samples:32
2025-	2-	19-	21:	1:	51,Nt:8,Nr:8,mu:4,samples:32
2025-	2-	19-	21:	1:	53,Nt:8,Nr:8,mu:4,samples:32
2025-	2-	19-	21:	9:	5,Nt:8,Nr:8,mu:4,samples:32
2025-	2-	19-	21:	9:	20,Nt:8,Nr:8,mu:4,samples:32
2025-	2-	19-	21:	9:	32,Nt:8,Nr:8,mu:4,samples:32
2025-	2-	19-	21:	9:	38,Nt:8,Nr:8,mu:4,samples:32
2025-	2-	19-	21:	11:	20,Nt:8,Nr:8,mu:4,samples:32
2025-	2-	19-	21:	11:	35,Nt:8,Nr:8,mu:4,samples:4
2025-	2-	19-	21:	11:	49,Nt:8,Nr:8,mu:4,samples:32
2025-	2-	19-	21:	11:	57,Nt:8,Nr:8,mu:4,samples:32
2025-	2-	19-	21:	12:	45,Nt:8,Nr:8,mu:4,samples:32
2025-	2-	19-	21:	12:	56,Nt:8,Nr:8,mu:4,samples:32
2025-	2-	20-	15:	6:	48,Nt:8,Nr:8,mu:4,samples:32
2025-	2-	20-	15:	17:	4,Nt:8,Nr:8,mu:4,samples:32
2025-	2-	20-	15:	17:	58,Nt:8,Nr:8,mu:4,samples:32
2025-	2-	20-	15:	21:	47,Nt:8,Nr:8,mu:4,samples:32
2025-	2-	20-	15:	24:	34,Nt:8,Nr:8,mu:4,samples:32
2025-	2-	20-	16:	31:	29,Nt:8,Nr:8,mu:4,samples:32
2025-	2-	20-	16:	32:	26,Nt:8,Nr:8,mu:4,samples:32
2025-	2-	20-	16:	50:	42,Nt:8,Nr:8,mu:4,samples:32
2025-	2-	20-	16:	59:	35,Nt:8,Nr:8,mu:4,samples:32
2025-	2-	20-	16:	59:	51,Nt:8,Nr:8,mu:4,samples:32
2025-	2-	20-	16:	59:	57,Nt:8,Nr:8,mu:4,samples:32
2025-	2-	20-	17:	3:	27,Nt:8,Nr:8,mu:4,samples:32
2025-	2-	20-	17:	4:	51,Nt:8,Nr:8,mu:4,samples:32
2025-	2-	20-	19:	38:	57,Nt:8,Nr:8,mu:4,samples:32
2025-	2-	20-	19:	43:	53,Nt:8,Nr:8,mu:4,samples:32
2025-	2-	20-	20:	0:	25,Nt:8,Nr:8,mu:4,samples:32
2025-	2-	20-	20:	10:	29,Nt:8,Nr:8,mu:4,samples:32
2025-	2-	20-	20:	11:	50,Nt:8,Nr:8,mu:4,samples:32
2025-	2-	20-	20:	12:	36,Nt:8,Nr:8,mu:4,samples:32
2025-	2-	20-	20:	24:	52,Nt:8,Nr:8,mu:4,samples:32
2025-	2-	20-	20:	56:	1,Nt:8,Nr:8,mu:4,samples:32
2025-	2-	20-	20:	56:	59,Nt:8,Nr:8,mu:4,samples:32
2025-	2-	20-	20:	58:	3,Nt:8,Nr:8,mu:4,samples:32
2025-	2-	20-	20:	58:	33,Nt:8,Nr:8,mu:4,samples:32
2025-	2-	20-	21:	3:	22,Nt:8,Nr:8,mu:4,samples:32
2025-	2-	20-	21:	6:	54,Nt:8,Nr:8,mu:4,samples:32
2025-	2-	20-	21:	10:	59,Nt:8,Nr:8,mu:4,samples:32
2025-	2-	20-	21:	11:	16,Nt:8,Nr:8,mu:4,samples:32
2025-	2-	20-	21:	13:	52,Nt:8,Nr:8,mu:4,samples:32
2025-	2-	20-	21:	18:	45,Nt:8,Nr:8,mu:4,samples:32
2025-	2-	20-	21:	29:	36,Nt:8,Nr:8,mu:4,samples:32
2025-	2-	20-	21:	32:	35,Nt:8,Nr:8,mu:4,samples:32
2025-	2-	20-	21:	34:	59,Nt:8,Nr:8,mu:4,samples:32
2025-	2-	20-	21:	36:	44,Nt:8,Nr:8,mu:4,samples:32
2025-	2-	20-	21:	37:	2,Nt:8,Nr:8,mu:4,samples:32
2025-	2-	20-	21:	39:	49,Nt:8,Nr:8,mu:4,samples:32
2025-	2-	20-	22:	0:	56,Nt:8,Nr:8,mu:4,samples:32
2025-	2-	21-	14:	51:	23,Nt:8,Nr:8,mu:4,samples:32
2025-	2-	21-	15:	1:	18,Nt:8,Nr:8,mu:4,samples:32
2025-	2-	28-	15:	13:	28,Nt:8,Nr:8,mu:4,samples:32
2025-	2-	28-	15:	15:	42,Nt:8,Nr:8,mu:4,samples:32
2025-	2-	28-	15:	30:	47,Nt:8,Nr:8,mu:4,samples:32
2025-	3-	1-	14:	18:	55,Nt:8,Nr:8,mu:4,samples:32
2025-	3-	1-	14:	19:	48,Nt:8,Nr:8,mu:4,samples:32
2025-	3-	1-	14:	38:	5,Nt:8,Nr:8,mu:4,samples:32
2025-	3-	1-	14:	38:	55,Nt:8,Nr:8,mu:4,samples:32
